Fecha,Temp_Ventila_C,Salinidad_psu,Actividad_Agua_aw,Radiacion_Infrarroja_W_m2
2025-07-04 00:00:00+00:00,2.398023985177153,34.47759947188452,0.9817268722799012,320.33053450265606
2025-07-05 00:00:00+00:00,2.408076495774097,34.478306626245484,0.9817264974880899,320.37728210424973
2025-07-06 00:00:00+00:00,2.416121565814514,34.47808531435722,0.9817266147833906,320.41469810866255
2025-07-07 00:00:00+00:00,2.4170126101144445,34.47954829409312,0.9817258394041306,320.418842378263
2025-07-08 00:00:00+00:00,2.408022051427639,34.482000759419584,0.9817245395975076,320.3770289056965
2025-07-09 00:00:00+00:00,2.4134560122,34.48265251442639,0.981724194167354,320.4023007913205
2025-07-10 00:00:00+00:00,2.4267359254052083,34.48258811049444,0.9817242283014379,320.4640683768347
2025-07-11 00:00:00+00:00,2.4336807233839584,34.48323017136528,0.9817238880091764,320.4963736051782
2025-07-12 00:00:00+00:00,2.4208106899720834,34.48680742036229,0.981721992067208,320.4365077947426
2025-07-13 00:00:00+00:00,2.4164156883486805,34.487680797377706,0.9817215291773899,320.4160660755714
2025-07-14 00:00:00+00:00,2.4216002421079863,34.4873308591416,0.981721714644655,320.4401802071561
2025-07-15 00:00:00+00:00,2.424798844406667,34.48720917968986,0.9817217791347643,320.4550580616454
2025-07-16 00:00:00+00:00,2.427355506987847,34.487456875267014,0.9817216478561085,320.4669503952115
2025-07-17 00:00:00+00:00,2.429637077862361,34.48766989662868,0.9817215349547868,320.4775634173046
2025-07-18 00:00:00+00:00,2.433892815929722,34.492234600942986,0.9817191156615002,320.49736023791445
2025-07-19 00:00:00+00:00,2.439391447675,34.494739317785836,0.9817177881615735,320.5229401030619
2025-07-20 00:00:00+00:00,2.4448505380688195,34.493866765412704,0.9817182506143313,320.54833753488373
2025-07-21 00:00:00+00:00,2.4505136360479165,34.49292765499479,0.9817187483428528,320.57468567009045
2025-07-22 00:00:00+00:00,2.444547268700486,34.49360729356361,0.9817183881344113,320.5469265893426
2025-07-23 00:00:00+00:00,2.441767796441111,34.49401678236896,0.9817181711053444,320.5339954508881
2025-07-24 00:00:00+00:00,2.4381155271015276,34.49438987536,0.9817179733660591,320.5170043306969
2025-07-25 00:00:00+00:00,2.4339392324251388,34.495137019650834,0.9817175773795851,320.497576162987
2025-07-26 00:00:00+00:00,2.4305857530824304,34.49568348657181,0.981717287752117,320.4819763804124
2025-07-27 00:00:00+00:00,2.4379002196381943,34.49449750448354,0.9817179163226237,320.51600269646985
2025-07-28 00:00:00+00:00,2.4335476144114243,34.49490817334501,0.9817176986681272,320.49575439707456
2025-07-29 00:00:00+00:00,2.4373051482711103,34.49433813496013,0.9817180007884712,320.51323437060364
2025-07-30 00:00:00+00:00,2.440273772116839,34.49386258175919,0.9817182528316676,320.5270448558736
2025-07-31 00:00:00+00:00,2.442427170360887,34.49384584555759,0.9817182617018545,320.53706306814234
2025-08-01 00:00:00+00:00,2.4440791723595083,34.49363221876528,0.9817183749240544,320.544748803713
2025-08-02 00:00:00+00:00,2.415682577961701,34.49638127922798,0.9817169179220092,320.41265637982565
2025-08-03 00:00:00+00:00,2.43250505492701,34.49463340174806,0.9817178442970735,320.49090455759364
2025-08-04 00:00:00+00:00,2.4493509563478444,34.49302293179067,0.981718697846151,320.5692760528757
2025-08-05 00:00:00+00:00,2.4504268519207524,34.492871675597726,0.9817187780119332,320.57428188592064
2025-08-06 00:00:00+00:00,2.4311557199774043,34.49515941793979,0.9817175655084919,320.4846277236944
2025-08-07 00:00:00+00:00,2.4380791848798444,34.49404460212228,0.9817181563608752,320.51683526248155
2025-08-08 00:00:00+00:00,2.4286455523178607,34.49490852667003,0.9817176984808649,320.4729511755729
2025-08-09 00:00:00+00:00,2.40905944997554,34.49664823265664,0.981716776436692,320.3818534510166
2025-08-10 00:00:00+00:00,2.414836575059105,34.4961139511393,0.9817170596058962,320.40872165491356
2025-08-11 00:00:00+00:00,2.4208646707457198,34.49550571199999,0.98171738197264,320.4367588723606
2025-08-12 00:00:00+00:00,2.4243614363974695,34.494944434639194,0.9817176794496413,320.45302348844285
2025-08-13 00:00:00+00:00,2.430056756223294,34.49405019461021,0.9817181533968566,320.47951563419826
2025-08-14 00:00:00+00:00,2.4345545119488214,34.493520074860946,0.9817184343603237,320.5004383944647
2025-08-15 00:00:00+00:00,2.4397531537692547,34.492737184699806,0.9817188492921091,320.5246228286328
2025-08-16 00:00:00+00:00,2.444473281993772,34.49220465810999,0.9817191315312017,320.5465823706035
2025-08-17 00:00:00+00:00,,,,
2025-08-18 00:00:00+00:00,,,,
2025-08-19 00:00:00+00:00,,,,
2025-08-20 00:00:00+00:00,,,,
2025-08-21 00:00:00+00:00,,,,
2025-08-22 00:00:00+00:00,,,,
2025-08-23 00:00:00+00:00,,,,
2025-08-24 00:00:00+00:00,,,,
2025-08-25 00:00:00+00:00,2.4177698194631625,34.521181692117686,0.9817037737031776,320.42236420971426
2025-08-26 00:00:00+00:00,2.4240887054922884,34.52112455455436,0.9817038039860861,320.4517549043415
2025-08-27 00:00:00+00:00,2.430124634043046,34.5208576125079,0.9817039454653708,320.47983138213885
2025-08-28 00:00:00+00:00,2.436096930048206,34.52062323927714,0.9817040696831831,320.50761368523
2025-08-29 00:00:00+00:00,2.4424842647845884,34.5203112918531,0.9817042350153179,320.53732869060184
2025-08-30 00:00:00+00:00,2.4457819410491175,34.52045733660869,0.9817041576115974,320.5526708697027
2025-08-31 00:00:00+00:00,2.448985882698405,34.52029968625677,0.981704241166284,320.56757748337515
2025-09-01 00:00:00+00:00,2.4521895109021963,34.520240243380954,0.9817042726710081,320.58248315853314
2025-09-02 00:00:00+00:00,2.452315987231195,34.520033793019664,0.9817043820896996,320.58307163170304
2025-09-03 00:00:00+00:00,2.43939704161156,34.52151684156434,0.981703596073971,320.52296612706874
2025-09-04 00:00:00+00:00,2.4420622739489306,34.52128813736841,0.9817037172871947,320.5353654512213
2025-09-05 00:00:00+00:00,2.4500621174063757,34.52083118524672,0.9817039594718192,320.5725848744285
2025-09-06 00:00:00+00:00,2.446654008140139,34.52147267547901,0.9817036194819961,320.55672818524016
2025-09-07 00:00:00+00:00,2.4370850198796226,34.52231245966519,0.9817031743963774,320.5122103179442
2025-09-08 00:00:00+00:00,2.429533303747295,34.523441097609094,0.9817025762182672,320.4770806928608
2025-09-09 00:00:00+00:00,2.4298860787089174,34.523328854278326,0.9817026357072325,320.47872169291014
2025-09-10 00:00:00+00:00,2.4318556988916553,34.52310831448504,0.981702752593323,320.4878838728438
2025-09-11 00:00:00+00:00,2.4300106020849213,34.523414475891244,0.9817025903277776,320.47930093865943
2025-09-12 00:00:00+00:00,2.4329690536243405,34.52316341191471,0.9817027233916852,320.4930630072059
2025-09-13 00:00:00+00:00,2.4376594083680843,34.52265031921286,0.9817029953308172,320.51488241848256
2025-09-14 00:00:00+00:00,2.419312984222709,34.52480057722641,0.98170185569407,320.42954166235205
2025-09-15 00:00:00+00:00,2.40742315092851,34.52610797994163,0.9817011627706309,320.37424367250964
2025-09-16 00:00:00+00:00,2.390537546619161,34.52771002758316,0.9817003136853809,320.2957233347365
2025-09-17 00:00:00+00:00,2.381491870527031,34.52816411395499,0.9817000730196038,320.2536656582317
2025-09-18 00:00:00+00:00,2.3732715417284362,34.52891001507997,0.9816996776920076,320.21544900862364
2025-09-19 00:00:00+00:00,2.382506360432322,34.52841205785741,0.9816999416093356,320.25838230100965
2025-09-20 00:00:00+00:00,2.3874799121289896,34.52772485784143,0.9817003058253441,320.28150646547954
2025-09-21 00:00:00+00:00,2.392374541634665,34.5272537953582,0.9817005554884601,320.3042649095845
2025-09-22 00:00:00+00:00,2.3968505323700207,34.52684967206804,0.9817007696738039,320.32507788049185
2025-09-23 00:00:00+00:00,2.4010903045346876,34.52650773527421,0.9817009509003046,320.3447933908204
2025-09-24 00:00:00+00:00,2.4078496958785323,34.52583705778995,0.9817013063593714,320.3762273509965
